doi,Si,Si_location,Ge,Ge_location,Al,Al_location,OH,OH_location,H2O,H2O_location,HF,HF_location,SDA,SDA_location,B,B_location,Time,Time_location,Temp,Temp_location,SDA Type,SDA Type_location,Extracted,Extracted_location,From?,Page in paper,Train/Test
10.1039/c5ra09942k,1,Table Caption,0.5,Table Caption,0.075,Table Header,0.373,Table Caption,4.5,Table Header,0.373,Table Caption,0.373,Table Caption,0.0,Table Header,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44+ITQ-17,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.5,Table Caption,0.015,Table Header,0.373,Table Caption,7.5,Table Header,0.373,Table Caption,0.373,Table Caption,0.0,Table Header,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-17,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.5,Table Caption,0.075,Table Header,0.373,Table Caption,7.5,Table Header,0.373,Table Caption,0.373,Table Caption,0.0,Table Header,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-17,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.0,Table Header,0.0,Not Present,0.25,Table Caption,1.0,Table Column,0.25,Table Caption,0.25,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,Amorphous,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.0,Table Header,0.0,Not Present,0.25,Table Caption,2.0,Table Column,0.25,Table Caption,0.25,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,Amorphous,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.0,Table Header,0.0,Not Present,0.25,Table Caption,3.0,Table Column,0.25,Table Caption,0.25,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,Amorphous,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.1,Table Header,0.0,Not Present,0.275,Table Caption,1.1,Table Column,0.275,Table Caption,0.275,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,Amorphous,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.1,Table Header,0.0,Not Present,0.275,Table Caption,2.2,Table Column,0.275,Table Caption,0.275,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,Amorphous,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.1,Table Header,0.0,Not Present,0.275,Table Caption,3.3,Table Column,0.275,Table Caption,0.275,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,Amorphous,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.5,Table Header,0.0,Not Present,0.375,Table Caption,1.5,Table Column,0.375,Table Caption,0.375,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.5,Table Header,0.0,Not Present,0.375,Table Caption,3.0,Table Column,0.375,Table Caption,0.375,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,0.5,Table Header,0.0,Not Present,0.375,Table Caption,4.5,Table Column,0.375,Table Caption,0.375,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44+ITQ-17,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,1.0,Table Header,0.0,Not Present,0.5,Table Caption,2.0,Table Column,0.5,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,1.0,Table Header,0.0,Not Present,0.5,Table Caption,4.0,Table Column,0.5,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44,Table Cell,Table,3,
10.1039/c5ra09942k,1,Table Caption,1.0,Table Header,0.0,Not Present,0.5,Table Caption,6.0,Table Column,0.5,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Caption,170.0,Table Caption,benzyltriethylammonium bromide,Not on page,ITQ-44+ITQ-17,Table Cell,Table,3,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,15.0,Table Column,0.0,Table Column,54.25,Table Column,0.0,Not Present,744.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,AST,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,30.0,Table Column,0.0,Table Column,54.25,Table Column,0.0,Not Present,744.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,GeO2,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,45.0,Table Column,0.0,Table Column,54.25,Table Column,0.0,Not Present,744.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,STW + amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,2.5,Table Column,3.75,Table Column,54.25,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,18.75,Table Column,3.75,Table Column,54.25,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,STW,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,60.0,Table Column,3.75,Table Column,54.25,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.25,Table Column,0.0,Not Present,0.0,Not Present,112.5,Table Column,3.75,Table Column,54.25,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,MFI + amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.538,Table Column,0.0,Not Present,0.0,Not Present,18.462,Table Column,4.615,Table Column,66.769,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,STW + GeO2,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,0.339,Table Column,0.0,Not Present,0.0,Not Present,4.068,Table Column,1.017,Table Column,14.712,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,STW + amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,0.167,Table Column,0.0,Not Present,0.0,Not Present,2.0,Table Column,0.5,Table Column,7.233,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.0,Table Column,0.0,Not Present,0.0,Not Present,9.45,Table Column,3.0,Table Column,21.75,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,STW + GeO2,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,1.0,Table Column,0.0,Not Present,0.0,Not Present,15.0,Table Column,3.75,Table Column,54.25,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,STW + amorphous,Table Column,Table,2,
10.1016/j.jssc.2014.12.031,1,Table Column,0.111,Table Column,0.0,Not Present,0.0,Not Present,34.444,Table Column,3.333,Table Column,48.222,Table Column,0.0,Not Present,48.0,Footnote,170.0,Footnote,"N,N-Diethylethylenediamine",Table Header,amorphous,Table Column,Table,2,
10.1039/c4ra01383b,1,Table Column,0.667,Table Column,0.0,Not Present,0.0,Not on page,13.336,Table Column,0.834,Table Column,0.417,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,BEC,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.667,Table Column,0.0,Not Present,0.0,Not on page,13.336,Table Column,0.834,Table Column,0.834,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,AST,Table Column,Table,3,
10.1039/c4ra01383b,0,Table Column,1.0,Table Column,0.0,Not Present,0.25,Not on page,20.0,Table Column,0.5,Table Column,0.25,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,Amorphous,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,4.0,Table Column,0.0,Not Present,1.25,Not on page,100.0,Table Column,0.0,Table Column,1.25,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17+MFI+122B,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,1.5,Table Column,0.0,Not Present,0.625,Not on page,50.0,Table Column,0.0,Table Column,0.625,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17+MFI+122B,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,1.0,Table Column,0.0,Not Present,0.5,Not on page,40.0,Table Column,0.0,Table Column,0.5,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17+122B+eMFI,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.667,Table Column,0.0,Not Present,0.417,Not on page,33.333,Table Column,0.0,Table Column,0.417,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17+122B+eMFI,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.333,Not on page,26.667,Table Column,0.0,Table Column,0.333,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,122B,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.111,Table Column,0.0,Not Present,0.278,Not on page,22.222,Table Column,0.0,Table Column,0.278,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,122B,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.0,Table Column,0.0,Not Present,0.25,Not on page,20.0,Table Column,0.0,Table Column,0.25,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,122B,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.833,Not on page,33.333,Table Column,0.0,Table Column,0.833,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17+MFI,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.833,Not on page,66.667,Table Column,0.0,Table Column,0.833,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17+122B,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.208,Not on page,16.667,Table Column,0.0,Table Column,0.208,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,MFI+argutite+IM-17,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.417,Not on page,16.667,Table Column,0.0,Table Column,0.417,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.417,Not on page,8.335,Table Column,0.0,Table Column,0.417,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.208,Not on page,8.335,Table Column,0.0,Table Column,0.208,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.25,Table Column,0.0,Not Present,0.313,Not on page,3.75,Table Column,0.0,Table Column,0.313,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17,Table Column,Table,3,
10.1039/c4ra01383b,1,Table Column,0.333,Table Column,0.0,Not Present,0.417,Not on page,16.667,Table Column,0.0,Table Column,0.417,Table Column,0.0,Not Present,336.0,Footnote,170.0,Footnote,decamethonium dihydroxide,Table Caption,IM-17,Table Column,Table,3,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.067,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.067,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.067,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.067,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+chabazite+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,1.1,Table Column,0.2,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+GeO2+chabazite,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,1.1,Table Column,0.2,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+beta+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,1.3,Table Column,0.2,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+chabazite,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,1.3,Table Column,0.2,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+amorphous+GeO2+beta,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.2,Table Column,30.0,Footnote,0.0,Not Present,1.4,Table Column,0.2,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.2,Table Column,0.0,Not Present,0.2,Table Column,30.0,Footnote,0.0,Not Present,1.4,Table Column,0.2,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+GeO2+beta,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,1.3,Table Column,0.2,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+amorphous,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,1.3,Table Column,0.2,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+beta,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.1,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Na3HGe7O16*4H2O+GeO2 +chabazite,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.1,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Chabazite+Na3HGe7O16*4H2O+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.0,Table Column,0.0,Not Present,0.5,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.0,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.0,Table Column,0.0,Not Present,0.5,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.0,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.0,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.067,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.0,Table Column,0.0,Not Present,0.1,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.067,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+chabazite,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.5,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.0,Table Column,168.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,Amorphous+ITQ-7+GeO2,Table Column,Table,2,
10.1016/j.micromeso.2012.10.004,1,Table Column,0.5,Table Column,0.0,Not Present,0.5,Table Column,30.0,Footnote,0.0,Not Present,0.5,Table Column,0.0,Table Column,336.0,Table Column,170.0,Table Caption,"6-azoniaspiro-[5,5]-undecane hydroxide",Page Text,ITQ-7+GeO2,Table Column,Table,2,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,73.0,Table Column,0.0,Table Column,7.9,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,SU-67,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,83.0,Table Column,0.0,Table Column,7.9,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,SU-67 + ASU-14,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,90.0,Table Column,0.0,Table Column,5.3,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,GeO2,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,0.0,Table Column,0.0,Table Column,2.1,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,GeO2,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,84.0,Table Column,0.0,Table Column,10.5,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,SU-67 + GeO2,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,67.0,Table Column,2.1,Table Column,7.9,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,JLG-5 + amorphous,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,32.5,Table Column,3.0,Table Column,3.15,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,ASU-7,Table Column,Table,3,
10.1021/ic301449y,0,Not Present,1.0,Table Column,0.0,Not Present,0.0,Not Present,81.0,Table Column,2.75,Table Column,7.9,Not on page,0.0,Not Present,168.0,Footnote,170.0,Footnote,MPP,Not on page,ASU-7 + ASU-12,Table Column,Table,3,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,14.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,130.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,6.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,Amorphous,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,12.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,6.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,24.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
10.1016/j.micromeso.2012.06.036,1,Table Caption,1.0,Table Caption,0.0,Not Present,0.5,Table Caption,10.0,Table Header,0.4,Table Caption,0.5,Table Caption,0.0,Not Present,2.0,Table Header,150.0,Table Header,"3?,4?-dihydro-1?H-spiro[isoindoline-2,2?-isoquinolin]-2-ium",Not on page,ITQ-37,Table Cell,Table,2,
