doi,normed,Notes,title,abstract_keywords,recipe_keywords,year,Si,Ge,F,Na,Al,H2O,OH,precursors,acid,sda1,sda2,sda3,solvent,cryst_temp,cryst_time,osda1,osda2,osda3,product1,product2,product3,training
10.1007/s11144-014-0794-z,yes,,Hydroisomerization of n-hexadecane over bifunctional Pt-HBEA catalysts. Influence of Si/Al ratio on activity selectivity,"['quite interesting cracking distribution', 'two pt sites', 'acid sites encountered']","['7 days without stirring', 'weight hour space velocity', '50 ml per gram']",2015.0,0.08676470588235295,0.0,0.0,0.01397058823529412,0.007352941176470588,0.8639705882352942,0.01397058823529412,,0.0,0.01397058823529412,0.0,0.0,0.0,155.0,168.0,tetraethylammonium,,,*BEA,,,False
10.1007/s11144-017-1162-6,yes,,,,,2017.0,0.07961783439490445,0.0,0.0,0.0,0.001061571125265392,0.8625265392781316,0.02839702760084925,"TEOS, aluminum nitrate",0.0,0.02839702760084925,0.0,0.0,0.0,170.0,72.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11144-017-1162-6,yes,,A study on the effect of SiO2/Al2O3 ratio on the structure and performance of nano-sized ZSM-5 in methanol to propylene conversion,"['high silica content nano', 'fairly close microstructural properties', 'continuous flow isotherm fixed']","['work included tetraethyl orthosilicate', 'weight hourly space velocity', '10 mm inner diameter']",2017.0,0.07964637011668194,0.0,0.0,0.0,0.0007964637011668193,0.862769304288957,0.02839393094659711,"TEOS, aluminum nitrate",0.0,0.02839393094659711,0.0,0.0,0.0,170.0,72.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11144-017-1292-x,yes,,,,,2017.0,0.007092198581560284,0.0,0.0,0.0,0.03546099290780142,0.8865248226950355,0.0,"ortho-phosphoric acid, AIP, fumed silica",0.0,0.03546099290780142,0.0,0.0,0.0,200.0,12.0,tetraethylammonium,,,SAPO-34,,,False
10.1007/s11144-017-1292-x,yes,,,,,2017.0,0.006968641114982578,0.0,0.0,0.0,0.03484320557491288,0.8710801393728221,0.0,"ortho-phosphoric acid, AIP, fumed silica",0.0,0.03484320557491288,0.01742160278745645,0.0,0.0,200.0,12.0,tetraethylammonium,n-propylamine,,SAPO-34,,,False
10.1007/s11144-017-1292-x,yes,,The high selectivity of Ce-hierarchical SAPO-34 nanocatalyst for the methanol to propylene conversion process,"['pore size modifier', 'longer catalytic lifetime', 'diffusion distance inside']","['weight hourly space velocity', 'three different molecular sieves', 'lined stainless steel autoclaves']",2017.0,0.0070298769771529,0.0,0.0,0.0,0.0351493848857645,0.8787346221441125,0.0,"ortho-phosphoric acid, AIP, fumed silica",0.0,0.0351493848857645,0.008787346221441126,0.0,0.0,200.0,12.0,tetraethylammonium,n-propylamine,,SAPO-34,,,False
10.1007/s11144-019-01534-8,yes,,Using response surface method to analyze the effect of hydrothermal post-treatment on the performance of extrudates HZSM-5 catalyst in the methanol to propylene reaction,"['optimal response surface method', 'selectivity towards light olefins', 'transport restrictions within']","['zhu et al .,', 'modified hydrothermal method reported', 'mean particle size diameters']",2019.0,0.08729812309035356,0.0,0.0,0.01309471846355303,0.0004364906154517679,0.8729812309035357,0.01309471846355303,"Na2Al2O4, SiO2",0.0,0.01309471846355303,0.0,0.0,0.0,180.0,24.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11144-019-01566-0,yes,,,"['catalysis volume 127', 'reaction kinetics', 'pages 449']","['reagents including tetrapropylammonium hydroxide', 'permissions download citation received', 'lined stainless steel autoclave']",2019.0,0.04646840148698884,0.0,0.0,0.0,0.0009293680297397769,0.929368029739777,0.01161710037174721,"TEOS, AIP",0.0,0.01161710037174721,0.0,0.0,0.0,170.0,48.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11164-015-1981-x,yes,,,"['chemical intermediates volume 41', 'pages 9561', 'research']","['permissions download citation received', 'density functional theory method', 'argon adsorption isotherms gave']",2015.0,0.001567786120967076,0.0,0.0,0.0,0.01650301179965344,0.940671672580246,0.0,"pseudoboehmite, silica sol, orthophosphoric acid",0.0,0.02227906592953214,0.0,0.0,0.0,200.0,20.0,triethylamine,,,SAPO-34,SAPO-18,,False
10.1007/s11164-016-2550-7,yes,,In situ ultrasonic measurements: a powerful tool to control the synthesis of zeolites from coal fly ash,"['situ ultrasonic diagnostic technique', 'ex situ techniques', 'scanning electron microscopy']","['generates ultrasound waves via', 'attenuation concerning precise plotting', 'dynamic light scattering using']",2016.0,0.01373626373626373,0.0,0.0,0.001098901098901099,0.004395604395604396,0.8928571428571429,0.04395604395604396,,0.0,0.04395604395604396,0.0,0.0,0.0,95.0,7.5,tetramethylammonium,,,zeolite A,,,False
10.1007/s11164-016-2584-x,yes,,,"['chemical intermediates volume 42', 'pages 8131', 'research']","['adding colloidal silica solution', 'suspension became white without', 'separated via filtration']",2016.0,0.0377643504531722,0.0,0.0,0.007552870090634441,0.003021148036253776,0.9441087613293051,0.007552870090634441,"colloidal silica, Al(NO3)3, NaOH",0.0,0.0,0.0,0.0,0.0,180.0,48.0,,,,ZSM-5,,,False
10.1007/s11164-018-3601-z,yes,,,"['chemical intermediates volume 45', 'pages 261', 'research']","['decanted water reached 7', '98 wt %), csno3', '55 ), tetrapropylammonium bromide']",2019.0,0.08884940026654822,0.0,0.0,0.01332741003998223,0.000444247001332741,0.8884940026654822,0.004442470013327411,"sodium aluminate, silicic acid, NaOH",0.0,0.004442470013327411,0.0,0.0,0.0,180.0,48.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11244-008-9146-4,yes,,,,,2009.0,0.07911392405063293,0.0,0.0,0.006329113924050635,0.0,0.8702531645569621,0.02531645569620254,"TEOS, NaOH",0.0,0.0189873417721519,0.0,0.0,0.0,150.0,48.0,tetrapropylammonium,,,silicalite-1,,,False
10.1007/s11244-008-9146-4,yes,,Zeolites in Microsystems for Chemical Synthesis and Energy Generation,"['adsorbed methanol molecules interrupting', 'portable energy generation', 'poorer selectivity due']","['chi 660c electrochemical station', 'ml round bottom two', 'pyrex glass observation window']",2009.0,0.001993421708362404,0.0,0.0,0.0004983554270906011,0.0001993421708362404,0.996710854181202,0.0005481909697996611,"TEOS, NaOH, Al2(SO4)3",0.0,4.983554270906011e-05,0.0,0.0,0.0,0.0,0.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11244-008-9150-8,yes,,Comparison of Activity and Selectivity of SSZ-33 Based Catalyst with other Zeolites in Toluene Disproportionation,"['33 catalyst comprising 12', 'increased mass transport', 'final catalysts decreased']","['total volume 50 ml', 'active structure directing agent', 'liquid hour space velocity']",2009.0,0.02574475910261126,0.0,0.0,0.0,0.0007355645457888929,0.954762780433983,0.009378447958808385,"TEOS, aluminum nitrate, ethanol",0.0,0.009378447958808385,0.0,0.0,0.02533019721367831,170.0,144.0,tetrapropylammonium,,,ZSM-5,,,False
10.1007/s11244-009-9272-7,yes,,Catalytic Activities of Alcohol Transformations Over 8-Ring Zeolites,"['similar pore size', 'membered ring structures', 'intrinsic structural properties']","['lined stainless steel autoclave', 'cha seed greatly facilitated', '5 wt %, na2o']",2009.0,0.02140145273061135,0.0,0.0,0.00237556125309786,0.0005564377709958952,0.9630653728775109,0.001900449002478288,"NaAlO2, NaOH, Cab-O-Sil M5",0.0,0.01070072636530568,0.0,0.0,0.0,150.0,336.0,hexamethyleneimine,,,MTF,,,False
10.1007/s11244-010-9590-9,yes,microwave,Synthesis of Hierarchical TS-1 Zeolite from Silanized Seeds,"['zeolitic seeds previously prepared', 'two different raw materials', 'typical mfi micropores']","['two different synthesis gels', 'tpaoh aqueous solution employing', 'original recipe developed']",2010.0,0.03289874096518327,0.0,0.0,0.0,0.0,0.937614117507723,0.01447544602468063,"TEOS, TEOT",0.0,0.01447544602468063,0.0,0.0,0.0,170.0,8.0,tetrapropylammonium,,,TS-1,,,False
10.1007/s11244-017-0844-7,yes,,,,,2017.0,0.01455479452054795,0.0,0.0,0.0,0.04965753424657534,0.8561643835616438,0.0,,0.0,0.003424657534246576,0.01284246575342466,0.02568493150684931,0.0,150.0,120.0,Cu-tepa,diethylamine,triethylamine,SAPO-34,,,False
10.1007/s11244-017-0844-7,yes,,Identification of Distinct Copper Species in Cu-CHA Samples Using NO as Probe Molecule. A Combined IR Spectroscopic and DFT Study,"['copper exchanged molecular sieves', 'co reveals different types', 'dimeric copper oxo']","['to2 molar ratios', 'one pot method', 'occluded organic species']",2017.0,0.04643819076808768,0.0,0.0,0.009287638153617536,0.005758335655242872,0.9287638153617535,0.0009287638153617536,,0.0,0.0009287638153617536,0.006965728615213151,0.0,0.0,150.0,240.0,Cu-tepa,TMAda,,SSZ-13,,,False
10.1007/s12209-017-0065-y,yes,,,"['tianjin university volume 23', 'pages 501', 'transactions']","['permissions download citation published', 'weight hourly space velocity', '77 g silica sol']",2017.0,0.002624671916010499,0.0,0.0,0.0,0.02624671916010499,0.9186351706036745,0.0,"pseudoboehmite, phosphoric acid, Ludox AS-40",0.0,0.02624671916010499,0.0,0.0,0.0,200.0,48.0,tetraethylammonium,,,SAPO-34,,,False
10.1007/s13399-020-00907-7,yes,,,"['biomass conversion', 'cite', 'biorefinery']","['maintained around 25 %,', 'chabazite cubic structure identical', '20d wisestir heater equipped']",2020.0,0.006088485996482209,0.0,0.0,0.0,0.02705993776214314,0.8956839399269382,0.0,"AIP, phosphoric acid, fumed silica",0.0,0.04410769855229333,0.0,0.0,0.0,200.0,60.0,tetraethylammonium,,,SAPO-34,,,False
10.1007/s13762-013-0334-9,yes,,,,,2013.0,0.009009009009009007,0.0,0.0,0.0,0.03003003003003002,0.9009009009009008,0.0,"AIP, orthophosphoric acid, colloidal silica",0.0,0.01501501501501502,0.01501501501501502,0.0,0.0,185.0,48.0,tetraethylammonium,morpholine,,SAPO-34,,,False
10.1007/s13762-013-0334-9,yes,,,"['technology volume 10', 'pages 1067', 'international journal']","['slowly adding sodium aluminate', 'zeotype molecular sieve composed', 'synthesis procedure followed']",2013.0,0.06257822277847308,0.0,0.0,0.03254067584480601,0.006257822277847309,0.8760951188986231,0.01126408010012516,"NaOH, KOH, sodium aluminate, collidal silica",0.0,0.0,0.0,0.0,0.0,105.0,168.0,,,,zeolite T,,,False
10.1007/s40242-017-7050-9,yes,,,,,2017.0,0.0,0.0,0.0,0.0,0.008421052631578947,0.9557894736842105,0.0,"pseudoboehmite, phosphoric acid",0.0,0.02315789473684211,0.0,0.0,0.0,180.0,,ethylene-diamine,,,UiO-15,,,False
10.1007/s40242-017-7050-9,yes,,,,,2017.0,0.0,0.0,0.0,0.0,0.008421052631578947,0.9557894736842105,0.0,"pseudoboehmite, phosphoric acid",0.0,0.02315789473684211,0.0,0.0,0.0,180.0,,"1,2-diaminopropane",,,APDAP12-150,,,False
10.1007/s40242-017-7050-9,yes,,,"['chinese universities volume 33', 'pages 513', 'chemical research']","['nonamer containing two three', 'possible starting points', 'permissions download citation']",2017.0,0.0,0.0,0.0,0.0,0.008421052631578947,0.9557894736842105,0.0,"pseudoboehmite, phosphoric acid",0.0,0.02315789473684211,0.0,0.0,0.0,180.0,0.0,"1,3-diaminopropane",,,APDAP-150,,,False
10.1007/s40995-016-0078-8,yes,,,"['science volume 42', 'pages 1209', 'iranian journal']","['fourier transform infrared spectroscopy', 'cross flow operational mode', 'total mass transfer flux']",2018.0,0.00909090909090909,0.0,0.0,0.03636363636363636,0.00909090909090909,0.9090909090909091,0.03636363636363636,"NaOH, AIP, silica gel",0.0,0.0,0.0,0.0,0.0,50.0,24.0,,,,zeolite A,,,False
10.1007/s42452-020-2930-x,yes,,,"['article number', 'article', 'cite']","['permissions download citation received', '01 april 2020 published', 'final gel molar composition']",2020.0,0.02172590597027896,0.0,0.0,0.006517771791083688,0.0,0.9559398626922744,0.01086295298513948,"fumed silica, NaOH, cobalt acetate",0.0,0.004345181194055792,0.0,0.0,0.0,145.0,48.0,tetraethylammonium,,,*BEA,,,False
10.1016/j.apcata.2012.12.043,yes,,Methane dehydroaromatization by Mo-supported MFI-type zeolite with core–shell structure,"['27al mas nmr showed', 'active mo species associated', 'mo species migrating']","['04 vol .% ch4', 'gaseous feed comprising 90', 'inductively coupled plasma']",2013.0,0.01631321370309952,0.0,0.0,0.0,0.0,0.9787928221859707,0.002446982055464927,"TEOS, ethanol",0.0,0.002446982055464927,0.0,0.0,0.06139677666922486,180.0,24.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.apcata.2013.07.008,yes,,Readily recyclable catalysts of zeolite nanoparticles linked with polymer chains,"['external acid sites', 'polydimethylsiloxane polymer chains', 'acetic acid']","['etsu chemical co .)', 'almost 100 %; errors', 'dry ethyl acetate formed']",2013.0,0.1467136150234742,0.0,0.0,0.002934272300469484,0.002934272300469484,0.7951877934272301,0.02611502347417841,"TEOS, aluminum nitrate",0.0,0.02611502347417841,0.0,0.0,0.0,170.0,48.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.apcatb.2006.05.014,yes,,In/Co-ferrierite: A highly active catalyst for the CH4-SCR NO process under presence of steam,"['whole temperature range scanned', 'rather efficient fuel economy', 'prolonged test (~ 200h']","['1in3 +/ 3al (-)-', 'ar )= 320', 'catalyst containing simultaneously']",2006.0,0.05122072295681213,0.0,0.0,0.03068730538381696,0.004512839027031906,0.8687215127036418,0.02454984430705357,Ludox AS-40,0.0,0.02030777562164357,0.0,0.0,0.0,200.0,96.0,piperidine,,,ferrierite,,,False
10.1016/j.apcatb.2016.09.025,yes,,,,,2017.0,0.05102040816326531,0.0,0.0,0.0,0.0,0.9183673469387756,0.01530612244897959,"TEOS, TEOT",0.0,0.01530612244897959,0.0,0.0,0.0,170.0,4.0,tetrapropylammonium,,,TS-1,,,False
10.1016/j.apcatb.2016.09.025,yes,,,,,2017.0,0.05099439061703213,0.0,0.0,0.0,0.0,0.9178990311065783,0.01529831718510964,"TEOS, TEOT",0.0,0.01529831718510964,0.0,0.0,0.0,170.0,4.0,tetrapropylammonium,,,TS-1,,,False
10.1016/j.apcatb.2016.09.025,yes,,,,,2017.0,0.0509683995922528,0.0,0.0,0.0,0.0,0.9174311926605505,0.01529051987767584,"TEOS, TEOT",0.0,0.01529051987767584,0.0,0.0,0.0,170.0,4.0,tetrapropylammonium,,,TS-1,,,False
10.1016/j.apcatb.2016.09.025,yes,,,,,2017.0,0.05091649694501018,0.0,0.0,0.0,0.0,0.9164969450101833,0.01527494908350306,"TEOS, TEOT",0.0,0.01527494908350306,0.0,0.0,0.0,170.0,4.0,tetrapropylammonium,,,TS-1,,,False
10.1016/j.apcatb.2016.09.025,yes,,Oxidation of furfural in aqueous H2O2 catalysed by titanium silicalite: Deactivation processes and role of extraframework Ti oxides,"['ray photoelectron spectroscopies ),', 'anatase ti oxide located', 'active framework ti species']","['300 mm x 7', '22 mm syringe filter', 'silicone oil bath set']",2017.0,0.05081300813008131,0.0,0.0,0.0,0.0,0.9146341463414636,0.01524390243902439,"TEOS, TEOT",0.0,0.01524390243902439,0.0,0.0,0.0,170.0,4.0,tetrapropylammonium,,,TS-1,,,False
10.1016/j.apcatb.2016.10.039,yes,,Design of MoFe/Beta@CeO2 catalysts with a core−shell structure and their catalytic performances for the selective catalytic reduction of NO with NH3,"['specific surface area increased', 'active metal oxides nanoparticles', 'ceo2 thin film shows']","['40wt %), aluminum isopropoxide', '25wt %), deionized water', 'second one referred']",2017.0,0.07355104442483083,0.0,0.0,0.002059429243895264,0.001471020888496617,0.8679023242130037,0.02853780523683436,"NaOH, AIP, silica sol",0.0,0.02647837599293909,0.0,0.0,0.0,100.0,72.0,tetraethylammonium,,,beta,,,False
10.1016/j.carbon.2005.08.010,yes,,Modification of carbon membranes and preparation of carbon–zeolite composite membranes with zeolite growth,"['highly intergrown zeolite layers', 'porous carbon tubes using', 'subsequent hydrothermal synthesis']","['sio2 30 wt .%)', 'porous carbon tubes prepared', '98 %), sodium aluminate']",2006.0,0.01196172248803827,0.0,0.0,0.002467105263157895,0.007476076555023923,0.9158193779904306,0.03237141148325359,"NaOH, AIP, Ludox SM-30",0.0,0.02990430622009569,0.0,0.0,0.0,100.0,16.0,tetramethylammonium,,,NaA,,,False
10.1016/j.catcom.2009.07.008,yes,,SAPO-34 supported Pt–Sn-based novel catalyst for propane dehydrogenation to propylene,"['total olefins selectivity greater', 'sequential impregnation method', 'pulse coke analysis']","['plot al2o3 capillary column', 'pure form without pelletization', '34 zeolite supported catalyst']",2009.0,0.004694835680751174,0.0,0.0,0.0,0.0187793427230047,0.9389671361502347,0.0,,0.0,0.0187793427230047,0.0,0.0,0.0,200.0,24.0,tetraethylammonium,,,SAPO-34,,,False
10.1016/j.catcom.2017.08.010,yes,,Efficient Pt/Silicalite-1 catalyst for isomerization of n-heptane,"['significantly higher n', 'highly dispersed pt', 'heptane adsorption capacity']","['sinopharm chemical reagent co', 'qingdao ocean chemical plant', 'lined stainless steel autoclave']",2017.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.9333333333333332,0.001975308641975308,silica sol,0.0,0.001975308641975308,0.01333333333333334,0.0,0.0,170.0,72.0,tetrapropylammonium,n-butylamine,,Silicalite-1,,,False
10.1016/j.cattod.2012.04.008,yes,,Zeolite capillary microreactor by flow synthesis method,"['zeolite nanocrystals followed', 'procedure involved seeding', 'csnax zeolite film']","['jingzhou jianghan fine chemical', 'obtain catalytically active csnax', '99 %, sinopharm ).']",2012.0,0.01853568118628359,0.0,0.0,0.05097312326227988,0.009267840593141797,0.8804448563484707,0.04077849860982391,"NaOH, sodium aluminate, colloidal silica",0.0,0.0,0.0,0.0,0.0,100.0,4.0,,,,NaX,,,False
10.1016/j.cattod.2014.05.030,yes,,Synthesis of a novel zeolite W and application in the catalyst for FCC gasoline hydro-upgrading,"['uv – vis drs', 'preserving research octane number', 'zeolite l could adjust']","['china national petroleum corp', 'various mass ratios', 'obtained solid products']",2015.0,0.04504504504504504,0.0,0.0,0.0,0.009009009009009009,0.8108108108108107,0.06756756756756756,"silica-alumina microspheres, KOH",0.0,0.0,0.0,0.0,0.0,150.0,4.0,,,,zeolite W,,,False
10.1016/j.cattod.2017.07.022,yes,,,,,2018.0,0.03502626970227671,0.0,0.0,0.0,0.001751313485113835,0.9457092819614711,0.008756567425569177,"Ludox HS-40, aluminum nitrate, NaOH",0.0,0.008756567425569177,0.0,0.0,0.0,180.0,168.0,tetrapropylammonium,,,ZSM-5,,,True
10.1016/j.cattod.2017.07.022,yes,,Acidic and catalytic properties of ZSM-5 zeolites with different Al distributions,"['27al mas nmr technique', 'mfi structure could improve', 'hydrogen transfer coefficient']","['rigakuthurmo plus evo ii', 'aqueous sodium hydroxide solution', 'weight loss observed']",2018.0,0.03497726477789437,0.0,0.0,0.0008744316194473592,0.001399090591115775,0.944386149003148,0.0008744316194473592,"Ludox HS-40, aluminum nitrate, NaOH",0.0,0.01748863238894718,0.0,0.0,0.0,180.0,72.0,pentaerythritol,,,ZSM-5,,,True
10.1016/j.cattod.2018.04.026,yes,,Comparison of titanosilicates with different topologies as liquid-phase oxidation catalysts,"['oxime selectivity could reach', 'phase selective oxidation reactions', 'tetrahedrally coordinated ti4']","['2014 gas chromatograph equipped', 'planting process via gas', 'literature via postsynthesis method']",2020.0,0.03112036423274298,0.0,0.0,0.0,0.00259232634058749,0.9336109269822893,0.0178942094338272,"Al(OH)3, KOH, colloidal silica",0.0,0.003112036423274297,0.0,0.0,0.0,160.0,336.0,"N,N,N’,N’-tetraethylbicyclo [2.2.2]oct-7-ene-2,3:5,6-dipyrrolidinium",,,MCM-68,,,False
10.1016/j.cattod.2018.04.028,yes,,,,,2019.0,0.002047082906857728,0.0,0.0,0.0,0.02047082906857728,0.946775844421699,0.0,"pseudoboehmite, phosphoric acid, silica sol",0.0,0.006141248720573183,0.004094165813715456,0.0,0.0,190.0,24.0,dipropylamine,diisopropylamine,,SAPO-11,,,False
10.1016/j.cattod.2018.04.028,yes,,,,,2019.0,0.004085801838610827,0.0,0.0,0.0,0.02042900919305414,0.9448416751787538,0.0,"pseudoboehmite, phosphoric acid, silica sol",0.0,0.006128702757916242,0.004085801838610827,0.0,0.0,190.0,24.0,dipropylamine,diisopropylamine,,SAPO-11,,,False
10.1016/j.cattod.2018.04.028,yes,,"Investigation on hydroisomerization and hydrocracking of C15–C18 
               n-alkanes utilizing a hollow tubular Ni-Mo/SAPO-11 catalyst with high selectivity of jet fuel","['hollow tubular structure', 'carbon chain decreasing', 'al molar ratio']","['incipient wetness impregnation method', 'ammonium molybdate (( nh3', 'nh2o ), 30 wt']",2019.0,0.006116207951070336,0.0,0.0,0.0,0.02038735983690112,0.9429153924566769,0.0,"pseudoboehmite, phosphoric acid, silica sol",0.0,0.006116207951070336,0.004077471967380225,0.0,0.0,190.0,24.0,dipropylamine,diisopropylamine,,SAPO-11,,,False
10.1016/j.cattod.2019.03.038,yes,,ZSM-5 surface modification by plasma for catalytic activity improvement in the gas phase methanol-to-dimethylether reaction,"['catalyst allows significantly increasing', 'strong bronsted acid sites', 'dmethe methanol conversion needs']","['bdh prolabo vwr chemicals', 'following molar gel composition', 'successive ion exchange steps']",2019.0,0.03769033619779889,0.0,0.0,0.009045680687471733,0.003769033619779888,0.9422584049449721,0.007236544549977387,"Ludox HS-40, sodium aluminate, NaOH",0.0,0.0,0.0,0.0,0.0,180.0,48.0,,,,ZSM-5,,,False
10.1016/j.cej.2010.11.071,yes,,Synthesis of ZSM-5 hierarchical microsphere-like particle by two stage varying temperature crystallization without secondary template,"['assembly combined crystallization process', 'second stage crystallization time', 'tsvtc method gave rise']","['lined stainless steel autoclave', 'structure directing agent', 'chemical reagents used']",2011.0,0.03141361256544502,0.0,0.0,0.0,0.001047120418848167,0.9424083769633508,0.01256544502617801,"TEOS, AIP",0.0,0.01256544502617801,0.0,0.0,0.0,100.0,24.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.cej.2016.02.088,yes,,,,,2016.0,0.07943442688061007,0.0,0.0,0.0,0.003971721344030503,0.859877670982604,0.02835809039637779,"TEOS, AIP",0.0,0.02835809039637779,0.0,0.0,0.0,140.0,9.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.cej.2016.02.088,yes,,,,,2016.0,0.03776149837625557,0.0,0.0,0.009062759610301336,0.001888074918812778,0.9440374594063892,0.007250207688241069,"silica sol, Ga2O3, NaAlO2, NaOH",0.0,0.0,0.0,0.0,0.0,180.0,24.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.cej.2016.02.088,yes,,,,,2016.0,0.03776149837625557,0.0,0.0,0.009062759610301336,0.001510459935050223,0.9440374594063892,0.007250207688241069,"silica sol, Ga2O3, NaAlO2, NaOH",0.0,0.0,0.0,0.0,0.0,180.0,24.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.cej.2016.02.088,yes,,Synthesis of nanosized HZSM-5 zeolites isomorphously substituted by gallium and their catalytic performance in the aromatization,"['significantly reduces organic templates', 'enhanced lewis acid sites', 'weakened brønsted acid sites']","['also introduced onto hzsm', 'two post synthesis methods', 'post synthesis methods']",2016.0,0.03776149837625557,0.0,0.0,0.009062759610301336,0.001132844951287667,0.9440374594063892,0.007250207688241069,"silica sol, Ga2O3, NaAlO2, NaOH",0.0,0.0,0.0,0.0,0.0,180.0,24.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.ces.2019.02.031,yes,,Influence of CO2 and H2O co-feeding in the NOx abatement by SCR over an efficient Cu-CHA catalyst,"['conversion values registered', 'scr temperature range', 'cu2 +/ cu']","['ultrasound assisted hydrothermal method', '2 wt %, expressed', 'fix bed reactor consisting']",2019.0,0.01067615658362989,0.0,0.0,0.0,0.03558718861209965,0.8896797153024911,0.0,,0.0,0.03558718861209965,0.0,0.0,0.0,200.0,4.0,diethylamine,,,SAPO-34,,,False
10.1016/j.cherd.2015.11.014,yes,microwave,Conversion of methanol to olefins with HI additive: Thermodynamic analysis and effects of HI on catalytic properties and performance,"['scanning electron microscopy', 'comprehensive thermodynamic analysis', '100 k lower']","['al2o3 ), tetraethyl orthosilicate', 'washed several times', 'following six groups']",2016.0,0.003755868544600939,0.0,0.0,0.0,0.0187793427230047,0.9389671361502347,0.0,"pseudoboehmite, TEOS, orthophosphoric acid",0.0,0.02347417840375587,0.0,0.0,0.0,200.0,2.5,morpholine,,,SAPO-34,,,False
10.1016/j.cplett.2016.10.052,yes,,Synthesis of hierarchical SAPO-34 nanocrystals with improved catalytic performance for methanol to olefins,"['surface acid sites distribution', 'catalyst showed improved stability', '50 nm particles prepared']","['34 molecular sieve samples', 'stainless steel autoclaves', 'specific surface area']",2016.0,0.006993006993006994,0.0,0.0,0.0,0.02797202797202798,0.9090909090909091,0.0,"Aerosil 200, H3PO4, Al2O3, ethanol",0.0,0.02797202797202798,0.0,0.0,0.05735003295978906,160.0,240.0,tetraethylammonium,,,SAPO-34,,,False
10.1016/j.fuel.2012.09.046,yes,,In situ synthesis of CuSAPO-34/cordierite and its selective catalytic reduction of nitrogen oxides in vehicle exhaust: The effect of HF,"['situ hydrothermal synthesis technique', 'simulated diesel vehicle exhaust', '15 vol .% h2o']","['detailed synthesis procedure', 'active metal source', 'cordierite monolithic used']",2013.0,0.003748125937031485,0.0,0.0001874062968515742,0.0,0.01724137931034483,0.9370314842578711,0.0,HF,0.0,0.02342578710644678,0.0,0.0,0.0,0.0,48.0,C4H9NO,,,SAPO-34,,,False
10.1016/j.fuel.2019.04.079,yes,,,,,2019.0,0.02759914994618166,0.0,0.0,0.003863880992465433,0.0009107719482239947,0.965970248116358,0.0008279744983854496,"NaOH, NaAlO2, TEOS",0.0,0.0008279744983854496,0.0,0.0,0.0,160.0,72.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.fuel.2019.04.079,yes,,"Enhanced yield of benzene, toulene, and xylene from the co-aromatization of methane and propane over gallium supported on mesoporous ZSM-5 and ZSM-11","['2 wt %) supported', 'lewis acid site formed', 'tpr analysis indicated']","['99 %, junsei ),', '98 %, reagent grade', '0 %, al2o3 52']",2019.0,0.02759914994618166,0.0,0.0,0.003863880992465433,0.0009107719482239947,0.965970248116358,0.0008279744983854496,"NaOH, NaAlO2, TEOS",0.0,0.0008279744983854496,0.0,0.0,0.0,160.0,72.0,tetrabutylammonium,,,ZSM-11,,,False
10.1016/j.fuproc.2014.01.021,yes,,Catalytic cracking of heavy naphtha-range hydrocarbons over different zeolites structures,"['kinetic modeling studies indicated', '4 wt .%, respectively', '4 wt .% vs']","['highest acid site concentration', 'represent straight chain paraffin', 'larger average pore diameter']",2014.0,0.01587181618925251,0.0,0.0,0.01133701156375179,0.001587181618925251,0.944750963645983,0.01889501927291966,"NaOH, ",0.0,0.007558007709167864,0.0,0.0,0.0,170.0,48.0,tetrapropylammonium,,,ZSM-5,,,False
10.1016/j.jallcom.2018.03.232,yes,,,,,2018.0,0.03734129947722181,0.0,0.0,0.00746825989544436,0.0007468259895444361,0.9335324869305451,0.005974607916355489,"silica, sodium aluminate, NaOH",0.0,0.01493651979088872,0.0,0.0,0.0,170.0,48.0,cyclohexylamine,,,ZSM-5,,,False
10.1016/j.jallcom.2018.03.232,yes,,Study on the oxidation transformation of cyclohexylamine in a confined region of zeolites and their adsorption for Ni (II) from aqueous solution,"['xrd ), infrared spectra', 'ir ), raman spectra', '13c mas nmr spectroscopy']","['aldrich ), sodium hydroxide', '5 %), sodium aluminate', '100 degc overnight']",2018.0,0.01396960214573089,0.0,0.0,0.002738042020563255,0.001117568171658471,0.7543585158694681,0.003129190880643719,"silica, sodium aluminate, NaOH",0.0,0.2235136343316942,0.0,0.0,0.0,140.0,72.0,cyclohexylamine,,,mordenite,,,False
